"8612";"1";"215";"18.700000000";"2019-08-13 12:03:56"
"8617";"1";"215";"18.800000000";"2019-08-13 12:07:08"
"8618";"1";"215";"18.700000000";"2019-08-13 12:07:56"
"8620";"1";"215";"18.800000000";"2019-08-13 12:11:08"
"8624";"1";"215";"18.900000000";"2019-08-13 12:14:20"
"8626";"2";"215";"70.000000000";"2019-08-13 12:15:56"
"8627";"2";"215";"69.000000000";"2019-08-13 12:18:20"
"8629";"1";"215";"18.800000000";"2019-08-13 12:19:56"
"8631";"2";"215";"70.000000000";"2019-08-13 12:20:44"
"8634";"1";"215";"18.700000000";"2019-08-13 12:21:32"
"8635";"2";"215";"69.000000000";"2019-08-13 12:21:32"
"8636";"1";"215";"18.600000000";"2019-08-13 12:23:56"
"8638";"2";"215";"70.000000000";"2019-08-13 12:25:32"
"8640";"2";"215";"69.000000000";"2019-08-13 12:27:56"
"8642";"1";"215";"18.500000000";"2019-08-13 12:29:32"
"8646";"1";"215";"18.600000000";"2019-08-13 12:33:31"
"8652";"1";"215";"18.500000000";"2019-08-13 12:36:43"
"8654";"1";"215";"18.600000000";"2019-08-13 12:38:19"
"8657";"1";"215";"18.700000000";"2019-08-13 12:39:55"
"8658";"1";"215";"18.800000000";"2019-08-13 12:41:31"
"8659";"1";"215";"18.900000000";"2019-08-13 12:42:19"
"8660";"2";"215";"70.000000000";"2019-08-13 12:42:19"
"8661";"2";"215";"69.000000000";"2019-08-13 12:43:07"
"8662";"2";"215";"68.000000000";"2019-08-13 12:43:55"
"8664";"1";"215";"19.000000000";"2019-08-13 12:44:43"
"8666";"1";"215";"19.100000000";"2019-08-13 12:45:31"
"8667";"2";"215";"67.000000000";"2019-08-13 12:45:31"
"8669";"1";"215";"19.200000000";"2019-08-13 12:48:43"
"8673";"1";"215";"19.300000000";"2019-08-13 12:50:19"
"8675";"1";"215";"19.400000000";"2019-08-13 12:51:55"
"8678";"1";"215";"19.500000000";"2019-08-13 12:53:31"
"8680";"1";"215";"19.600000000";"2019-08-13 12:54:19"
"8682";"1";"215";"19.700000000";"2019-08-13 12:55:55"
"8685";"1";"215";"19.800000000";"2019-08-13 12:56:43"
"8687";"1";"215";"19.700000000";"2019-08-13 12:58:19"
"8690";"1";"215";"19.600000000";"2019-08-13 12:59:55"
"8693";"1";"215";"19.500000000";"2019-08-13 13:00:43"
"8695";"1";"215";"19.400000000";"2019-08-13 13:01:31"
"8697";"1";"215";"19.300000000";"2019-08-13 13:02:19"
"8701";"1";"215";"19.400000000";"2019-08-13 13:05:31"
"8702";"2";"215";"68.000000000";"2019-08-13 13:05:31"
"8703";"1";"215";"19.500000000";"2019-08-13 13:06:19"
"8704";"1";"215";"19.600000000";"2019-08-13 13:07:07"
"8707";"1";"215";"19.700000000";"2019-08-13 13:08:43"
"8708";"1";"215";"19.800000000";"2019-08-13 13:09:31"
"8710";"2";"215";"67.000000000";"2019-08-13 13:10:19"
"8711";"1";"215";"20.000000000";"2019-08-13 13:11:55"
"8714";"1";"215";"20.100000000";"2019-08-13 13:12:43"
"8716";"1";"215";"19.900000000";"2019-08-13 13:13:31"
"8718";"1";"215";"19.800000000";"2019-08-13 13:15:55"
"8720";"1";"215";"19.700000000";"2019-08-13 13:17:31"
"8723";"1";"215";"19.600000000";"2019-08-13 13:18:19"
"8727";"1";"215";"19.400000000";"2019-08-13 13:19:55"
"8728";"2";"215";"66.000000000";"2019-08-13 13:19:55"
"8729";"1";"215";"19.300000000";"2019-08-13 13:20:43"
"8734";"1";"215";"19.200000000";"2019-08-13 13:22:19"
"8737";"1";"215";"19.100000000";"2019-08-13 13:23:55"
"8738";"2";"215";"67.000000000";"2019-08-13 13:23:55"
"8739";"1";"215";"19.000000000";"2019-08-13 13:24:43"
"8740";"2";"215";"68.000000000";"2019-08-13 13:24:43"
"8741";"1";"215";"18.900000000";"2019-08-13 13:25:31"
"8745";"1";"215";"18.800000000";"2019-08-13 13:27:07"
"8749";"1";"215";"18.700000000";"2019-08-13 13:28:43"
"8750";"1";"215";"18.600000000";"2019-08-13 13:30:19"
"8751";"1";"215";"18.500000000";"2019-08-13 13:31:55"
